Oribacterium_sinus_F0268_gi_237754537_ref_NZ_	scaffold24850_11.4
Oribacterium_sinus_F0268_gi_237754561_ref_NZ_	scaffold1938_11.6	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold522_11.9	scaffold1839_12.3	scaffold1839_12.3	scaffold4253__8.7	scaffold9536_11.2	scaffold9536_11.2	scaffold9536_11.2	scaffold12941_12.0	scaffold12941_12.0	scaffold12941_12.0	scaffold12941_12.0	scaffold17136_12.3	scaffold19321__8.7	scaffold19321__8.7	scaffold23407_12.2	scaffold31621__3.6	C830980__4.0	C873822_13.0	C877888_13.0
Oribacterium_sinus_F0268_gi_237754527_ref_NZ_	scaffold148_11.0
Oribacterium_sinus_F0268_gi_237754549_ref_NZ_	scaffold10450_12.1
Oribacterium_sinus_F0268_gi_237754538_ref_NZ_	scaffold1938_11.6
Oribacterium_sinus_F0268_gi_237754554_ref_NZ_	scaffold378_12.9
Oribacterium_sinus_F0268_gi_237754562_ref_NZ_	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold2639_12.1	scaffold3254_12.3	scaffold3254_12.3	scaffold3254_12.3	scaffold4872_11.1	scaffold4872_11.1	scaffold4872_11.1	scaffold4872_11.1	scaffold7711_12.4	scaffold7711_12.4	scaffold7711_12.4	scaffold7711_12.4	scaffold8758__8.7	scaffold9741__7.6	scaffold9741__7.6	scaffold10944__9.7	scaffold15414_13.6	scaffold15414_13.6	scaffold15414_13.6	scaffold15414_13.6	scaffold19697_12.7	scaffold19697_12.7	scaffold22465__3.6	scaffold28219__4.0	scaffold28600__7.1	scaffold28600__7.1	scaffold31612__4.4	C825836__6.0	C825894__7.0	C829820_11.0	C843564__3.0	C844116__4.0	C858222__4.0	C865418__6.0	C867700_13.0	C868052_11.0
Oribacterium_sinus_F0268_gi_237754551_ref_NZ_	scaffold23466_12.3	C878760_12.0
Oribacterium_sinus_F0268_gi_237754522_ref_NZ_	scaffold561_13.2
Oribacterium_sinus_F0268_gi_237754536_ref_NZ_	C861054_66.0
